match_id,game_id,player,team_id,2k,3k,4k,5k,1v1,1v2,1v3,1v4,1v5,econ_rating,plant,defuse,event_name
542202,233419,Boaster,2593,2,1,0,0,0,1,0,0,0,53,0,0,Group Stage:  Winner's (B)
542202,233419,Chronicle,2593,3,0,0,0,0,0,0,0,0,41,5,0,Group Stage:  Winner's (B)
542202,233419,kaajak,2593,1,2,0,0,0,0,0,0,0,50,0,0,Group Stage:  Winner's (B)
542202,233419,Alfajer,2593,4,0,1,0,0,0,0,0,0,67,1,1,Group Stage:  Winner's (B)
542202,233420,cortezia,7386,1,0,0,0,0,0,0,0,0,37,0,0,Group Stage:  Winner's (B)
542202,233420,artzin,7386,2,2,0,0,1,0,0,0,0,76,0,0,Group Stage:  Winner's (B)
542202,233420,aspas,7386,3,0,0,0,0,0,0,0,0,35,0,0,Group Stage:  Winner's (B)
542202,233420,xenom,7386,2,1,1,0,0,0,0,0,0,61,1,0,Group Stage:  Winner's (B)
542202,233420,Verno,7386,2,0,0,0,0,1,0,0,0,34,2,0,Group Stage:  Winner's (B)
542202,233420,crashies,2593,4,1,0,0,0,0,0,0,0,53,3,0,Group Stage:  Winner's (B)
542202,233420,Boaster,2593,1,1,0,0,0,0,0,0,0,42,1,0,Group Stage:  Winner's (B)
542202,233420,Chronicle,2593,3,1,0,0,0,0,1,0,0,58,1,0,Group Stage:  Winner's (B)
542202,233420,kaajak,2593,4,2,0,0,0,0,0,0,0,51,0,0,Group Stage:  Winner's (B)
542202,233420,Alfajer,2593,3,0,0,0,0,0,0,0,0,48,0,0,Group Stage:  Winner's (B)
542209,233436,paTiTek,474,0,1,0,0,0,0,0,0,0,52,0,0,Group Stage:  Elimination (C)
542209,233436,nAts,474,0,0,0,0,0,0,0,0,0,39,0,0,Group Stage:  Elimination (C)
542209,233436,trexx,474,3,0,0,0,1,0,0,0,0,55,3,1,Group Stage:  Elimination (C)
542209,233436,keiko,474,1,0,0,0,0,0,0,0,0,39,0,0,Group Stage:  Elimination (C)
542209,233436,kamo,474,2,0,0,0,0,0,0,0,0,27,1,0,Group Stage:  Elimination (C)
542209,233436,nobody,1120,3,1,0,0,0,0,0,0,0,91,2,1,Group Stage:  Elimination (C)
542209,233436,ZmjjKK,1120,4,1,2,0,0,0,0,0,0,71,0,1,Group Stage:  Elimination (C)
542209,233436,Smoggy,1120,2,0,0,0,0,0,0,0,0,37,0,0,Group Stage:  Elimination (C)
542209,233436,CHICHOO,1120,1,0,0,0,0,0,0,0,0,50,0,1,Group Stage:  Elimination (C)
542209,233436,Jieni7,1120,3,1,0,0,0,0,0,0,0,82,1,0,Group Stage:  Elimination (C)
542209,233437,paTiTek,474,2,2,0,0,0,0,0,0,0,50,6,0,Group Stage:  Elimination (C)
542209,233437,nAts,474,5,3,1,0,1,0,1,0,0,106,1,0,Group Stage:  Elimination (C)
542209,233437,trexx,474,1,0,0,0,0,0,0,0,0,49,4,1,Group Stage:  Elimination (C)
542209,233437,keiko,474,1,1,0,0,0,0,0,0,0,45,0,0,Group Stage:  Elimination (C)
542209,233437,kamo,474,1,1,0,1,0,0,0,0,0,60,0,0,Group Stage:  Elimination (C)
542209,233437,nobody,1120,1,0,0,0,1,0,0,0,0,39,4,1,Group Stage:  Elimination (C)
542209,233437,ZmjjKK,1120,3,0,0,0,0,0,0,0,0,30,0,0,Group Stage:  Elimination (C)
542209,233437,Smoggy,1120,3,0,0,0,1,1,0,0,0,45,0,1,Group Stage:  Elimination (C)
542209,233437,CHICHOO,1120,3,0,0,0,0,1,0,0,0,33,0,0,Group Stage:  Elimination (C)
542209,233437,Jieni7,1120,1,1,0,0,0,0,0,0,0,48,0,1,Group Stage:  Elimination (C)
542209,233438,paTiTek,474,4,0,1,0,0,0,0,0,0,43,4,0,Group Stage:  Elimination (C)
542209,233438,nAts,474,4,2,1,0,1,1,0,0,0,55,1,0,Group Stage:  Elimination (C)
542209,233438,trexx,474,0,2,0,0,0,0,0,0,0,38,2,0,Group Stage:  Elimination (C)
542209,233438,keiko,474,2,0,0,0,0,0,0,0,0,36,1,2,Group Stage:  Elimination (C)
542209,233438,kamo,474,5,1,1,0,2,0,0,0,0,54,2,0,Group Stage:  Elimination (C)
542209,233438,nobody,1120,3,1,0,0,1,0,0,0,0,35,4,0,Group Stage:  Elimination (C)
542209,233438,ZmjjKK,1120,5,2,0,0,0,0,0,0,0,41,0,0,Group Stage:  Elimination (C)
542209,233438,Smoggy,1120,5,2,0,0,0,0,0,0,0,52,1,1,Group Stage:  Elimination (C)
542209,233438,CHICHOO,1120,5,1,0,0,1,0,0,0,0,43,1,1,Group Stage:  Elimination (C)
542209,233438,Jieni7,1120,2,2,0,0,0,0,0,0,0,37,2,1,Group Stage:  Elimination (C)
542198,233406,NoMan,13581,2,0,0,0,0,0,0,0,0,42,0,0,Group Stage:  Elimination (A)
542198,233406,coconut,13581,3,1,0,0,0,0,0,0,0,46,0,1,Group Stage:  Elimination (A)
542198,233406,Rarga,13581,2,0,0,0,0,0,0,0,0,39,0,0,Group Stage:  Elimination (A)
542198,233406,Viva,13581,2,2,0,0,0,0,0,0,0,54,8,2,Group Stage:  Elimination (A)
542198,233406,happywei,13581,3,0,0,0,0,0,0,0,0,49,1,0,Group Stage:  Elimination (A)
542198,233406,Zellsis,2,3,1,0,0,0,0,0,0,0,47,4,1,Group Stage:  Elimination (A)
542198,233406,johnqt,2,1,1,0,0,0,0,0,0,0,48,4,2,Group Stage:  Elimination (A)
542198,233406,bang,2,3,1,0,0,0,1,0,0,0,48,1,0,Group Stage:  Elimination (A)
542198,233406,zekken,2,2,2,0,0,0,0,0,0,0,59,0,0,Group Stage:  Elimination (A)
542198,233406,N4RRATE,2,4,1,0,0,0,0,0,0,0,52,1,1,Group Stage:  Elimination (A)
542198,233407,NoMan,13581,3,1,0,0,1,0,0,0,0,54,4,1,Group Stage:  Elimination (A)
542198,233407,coconut,13581,4,1,0,0,0,0,0,0,0,39,2,0,Group Stage:  Elimination (A)
542198,233407,Rarga,13581,5,0,0,0,0,0,0,0,0,49,0,0,Group Stage:  Elimination (A)
542198,233407,Viva,13581,2,0,0,0,0,0,0,0,0,48,5,1,Group Stage:  Elimination (A)
542198,233407,happywei,13581,3,2,0,0,1,0,0,0,0,60,0,1,Group Stage:  Elimination (A)
542198,233407,Zellsis,2,3,0,0,0,0,0,0,0,0,41,0,1,Group Stage:  Elimination (A)
542198,233407,johnqt,2,2,0,0,0,0,0,0,0,0,56,1,0,Group Stage:  Elimination (A)
542198,233407,bang,2,3,0,0,0,0,0,0,0,0,33,1,0,Group Stage:  Elimination (A)
542198,233407,zekken,2,4,2,0,1,0,0,0,0,0,65,4,1,Group Stage:  Elimination (A)
542198,233407,N4RRATE,2,2,1,0,0,1,0,0,0,0,34,5,0,Group Stage:  Elimination (A)
542198,233408,NoMan,13581,5,3,0,0,0,0,0,0,0,94,0,1,Group Stage:  Elimination (A)
542198,233408,coconut,13581,2,1,0,0,0,0,0,0,0,33,2,0,Group Stage:  Elimination (A)
542198,233408,Rarga,13581,3,2,0,0,0,0,0,0,0,58,0,1,Group Stage:  Elimination (A)
542198,233408,Viva,13581,2,0,0,0,0,0,0,0,0,44,6,0,Group Stage:  Elimination (A)
542198,233408,happywei,13581,6,2,0,0,0,0,0,0,0,83,0,0,Group Stage:  Elimination (A)
542198,233408,Zellsis,2,0,0,0,0,0,0,0,0,0,37,0,0,Group Stage:  Elimination (A)
542198,233408,johnqt,2,5,0,0,0,1,1,0,0,0,63,3,0,Group Stage:  Elimination (A)
542198,233408,bang,2,0,2,0,0,0,0,0,0,0,38,0,0,Group Stage:  Elimination (A)
542198,233408,zekken,2,2,1,0,0,0,1,0,0,0,43,1,1,Group Stage:  Elimination (A)
542198,233408,N4RRATE,2,2,0,0,0,0,0,0,0,0,37,1,0,Group Stage:  Elimination (A)
542203,233421,Knight,12010,5,0,0,0,0,0,0,0,0,70,3,0,Group Stage:  Elimination (B)
542203,233421,whzy,12010,4,0,0,0,0,0,0,0,0,51,0,1,Group Stage:  Elimination (B)
542203,233421,nephh,12010,1,0,0,0,0,0,0,0,0,30,5,0,Group Stage:  Elimination (B)
542203,233421,Levius,12010,3,4,1,0,0,0,0,0,0,68,0,0,Group Stage:  Elimination (B)
542203,233421,rushia,12010,2,0,0,0,0,0,0,0,0,48,0,1,Group Stage:  Elimination (B)
542203,233421,crazyguy,878,4,0,0,0,1,0,0,0,0,57,1,1,Group Stage:  Elimination (B)
542203,233421,Kushy,878,3,0,0,0,0,0,0,0,0,30,1,0,Group Stage:  Elimination (B)
542203,233421,xffero,878,2,0,0,0,0,0,0,0,0,37,0,0,Group Stage:  Elimination (B)
542203,233421,Monyet,878,4,0,0,0,0,0,0,0,0,41,1,0,Group Stage:  Elimination (B)
542203,233421,Jemkin,878,3,0,0,0,0,0,0,0,0,57,0,1,Group Stage:  Elimination (B)
542203,233422,Knight,12010,2,0,1,0,1,1,0,0,0,49,7,1,Group Stage:  Elimination (B)
542203,233422,whzy,12010,0,1,0,0,0,0,0,0,0,43,0,0,Group Stage:  Elimination (B)
542203,233422,nephh,12010,1,1,1,1,1,0,0,0,0,53,1,0,Group Stage:  Elimination (B)
542203,233422,Levius,12010,4,0,0,0,0,0,0,0,0,48,0,0,Group Stage:  Elimination (B)
542203,233422,rushia,12010,0,1,0,0,0,0,0,0,0,38,1,0,Group Stage:  Elimination (B)
542203,233422,crazyguy,878,3,1,0,0,0,0,0,0,0,61,0,1,Group Stage:  Elimination (B)
542203,233422,Kushy,878,2,1,0,0,1,0,0,0,0,50,5,1,Group Stage:  Elimination (B)
542203,233422,xffero,878,3,1,0,0,0,0,0,0,0,46,0,0,Group Stage:  Elimination (B)
542203,233422,Monyet,878,3,0,0,1,0,1,0,0,0,68,2,1,Group Stage:  Elimination (B)
542203,233422,Jemkin,878,1,2,0,0,0,0,0,0,0,45,0,1,Group Stage:  Elimination (B)
542203,233423,Knight,12010,3,0,0,0,0,0,0,0,0,38,2,0,Group Stage:  Elimination (B)
542203,233423,whzy,12010,0,0,0,0,0,0,0,0,0,28,0,0,Group Stage:  Elimination (B)
542203,233423,nephh,12010,2,1,0,0,0,0,0,0,0,52,0,0,Group Stage:  Elimination (B)
542203,233423,Levius,12010,2,0,0,0,0,0,0,0,0,50,0,1,Group Stage:  Elimination (B)
542203,233423,rushia,12010,2,0,0,0,0,0,0,0,0,48,1,0,Group Stage:  Elimination (B)
542203,233423,crazyguy,878,2,0,0,0,0,0,0,0,0,41,1,1,Group Stage:  Elimination (B)
542203,233423,Kushy,878,2,0,0,0,0,0,0,0,0,43,4,1,Group Stage:  Elimination (B)
542203,233423,xffero,878,2,2,0,0,0,0,0,0,0,63,1,0,Group Stage:  Elimination (B)
542203,233423,Monyet,878,1,2,0,0,0,0,0,0,0,61,2,0,Group Stage:  Elimination (B)
542203,233423,Jemkin,878,4,3,1,0,0,0,0,0,0,123,0,1,Group Stage:  Elimination (B)
542214,233451,valyn,11058,3,0,0,0,1,0,0,0,0,47,4,2,Group Stage:  Elimination (D)
542214,233451,jawgemo,11058,3,1,0,0,0,0,0,0,0,61,0,0,Group Stage:  Elimination (D)
542214,233451,JonahP,11058,3,1,0,0,0,1,0,0,0,52,3,1,Group Stage:  Elimination (D)
542214,233451,leaf,11058,2,4,0,0,1,0,0,0,0,75,2,0,Group Stage:  Elimination (D)
542214,233451,trent,11058,1,0,0,0,0,0,0,0,0,35,3,0,Group Stage:  Elimination (D)
542214,233451,Flex1n,11981,3,0,0,0,0,0,0,0,0,50,1,1,Group Stage:  Elimination (D)
542214,233451,Nicc,11981,1,0,0,0,0,0,0,0,0,29,2,2,Group Stage:  Elimination (D)
542214,233451,Demon1,11981,1,1,0,0,0,0,0,0,0,40,0,3,Group Stage:  Elimination (D)
542214,233451,SpiritZ1,11981,4,0,0,0,0,0,0,0,0,40,1,0,Group Stage:  Elimination (D)
542214,233451,Akeman,11981,1,2,1,0,0,0,0,0,0,61,0,0,Group Stage:  Elimination (D)
542214,233452,valyn,11058,2,0,0,0,0,0,0,0,0,42,2,2,Group Stage:  Elimination (D)
542214,233452,jawgemo,11058,4,1,2,0,0,1,0,1,0,71,0,2,Group Stage:  Elimination (D)
542214,233452,JonahP,11058,5,0,0,0,1,0,0,0,0,57,1,0,Group Stage:  Elimination (D)
542214,233452,leaf,11058,1,0,0,0,0,0,0,0,0,40,2,0,Group Stage:  Elimination (D)
542214,233452,trent,11058,3,2,0,0,0,1,0,0,0,76,3,1,Group Stage:  Elimination (D)
542214,233452,Flex1n,11981,6,0,0,0,0,0,0,0,0,65,6,0,Group Stage:  Elimination (D)
542214,233452,Nicc,11981,1,0,0,0,0,0,0,0,0,46,4,0,Group Stage:  Elimination (D)
542214,233452,Demon1,11981,2,1,0,0,1,0,0,0,0,72,0,0,Group Stage:  Elimination (D)
542214,233452,SpiritZ1,11981,3,1,0,0,0,0,0,0,0,44,0,0,Group Stage:  Elimination (D)
542214,233452,Akeman,11981,2,0,0,0,0,1,0,0,0,46,2,1,Group Stage:  Elimination (D)
542210,233439,free1ng,8185,1,0,0,0,0,1,0,0,0,41,0,1,Group Stage:  Decider (C)
542210,233439,MaKo,8185,5,1,0,0,0,0,0,0,0,81,1,1,Group Stage:  Decider (C)
542210,233439,BeYN,8185,1,0,0,0,1,0,0,0,0,45,7,2,Group Stage:  Decider (C)
542210,233439,HYUNMIN,8185,1,1,0,0,1,0,0,0,0,42,0,0,Group Stage:  Decider (C)
542210,233439,Flashback,8185,2,3,0,0,0,0,0,0,0,65,0,0,Group Stage:  Decider (C)
542210,233439,paTiTek,474,5,0,0,0,0,0,0,0,0,47,6,0,Group Stage:  Decider (C)
542210,233439,nAts,474,1,2,0,0,0,0,0,0,0,45,0,0,Group Stage:  Decider (C)
542210,233439,trexx,474,2,1,0,0,0,0,0,0,0,50,2,0,Group Stage:  Decider (C)
542210,233439,keiko,474,4,1,0,0,0,0,0,0,0,61,1,0,Group Stage:  Decider (C)
542210,233439,kamo,474,3,0,0,0,0,0,0,0,0,49,1,1,Group Stage:  Decider (C)
542210,233440,free1ng,8185,0,1,0,0,0,0,0,0,0,45,0,0,Group Stage:  Decider (C)
542210,233440,MaKo,8185,2,1,0,0,0,0,0,0,0,45,2,0,Group Stage:  Decider (C)
542210,233440,BeYN,8185,3,0,0,0,0,1,0,0,0,35,2,4,Group Stage:  Decider (C)
542210,233440,HYUNMIN,8185,5,2,1,0,0,0,0,0,0,83,0,0,Group Stage:  Decider (C)
542210,233440,Flashback,8185,1,1,2,0,0,0,1,0,0,59,0,0,Group Stage:  Decider (C)
542210,233440,paTiTek,474,0,0,0,0,0,0,0,0,0,21,3,0,Group Stage:  Decider (C)
542210,233440,nAts,474,4,0,0,0,0,0,0,0,0,40,1,0,Group Stage:  Decider (C)
542210,233440,trexx,474,1,1,0,0,0,0,0,0,0,48,1,0,Group Stage:  Decider (C)
542210,233440,keiko,474,3,1,0,0,0,0,0,0,0,64,2,0,Group Stage:  Decider (C)
542210,233440,kamo,474,4,2,0,0,0,0,0,0,0,62,3,0,Group Stage:  Decider (C)
542199,233409,Cloud,14419,2,1,0,0,1,0,0,0,0,50,9,1,Group Stage:  Decider (A)
542199,233409,grubinho,14419,3,0,0,0,1,1,0,0,0,48,0,1,Group Stage:  Decider (A)
542199,233409,Flickless,14419,1,0,0,0,1,0,0,0,0,30,1,0,Group Stage:  Decider (A)
542199,233409,ara,14419,8,2,0,0,0,0,1,0,0,56,0,0,Group Stage:  Decider (A)
542199,233409,westside,14419,3,0,0,0,0,0,0,0,0,42,1,1,Group Stage:  Decider (A)
542199,233409,NoMan,13581,2,2,0,0,0,0,0,0,0,41,0,1,Group Stage:  Decider (A)
542199,233409,coconut,13581,2,0,0,0,0,0,0,0,0,31,7,0,Group Stage:  Decider (A)
542199,233409,Rarga,13581,4,1,1,0,0,0,0,0,0,43,1,0,Group Stage:  Decider (A)
542199,233409,Viva,13581,2,2,1,0,0,0,0,0,0,75,3,2,Group Stage:  Decider (A)
542199,233409,happywei,13581,5,2,0,0,1,0,0,0,0,68,0,0,Group Stage:  Decider (A)
542199,233410,Cloud,14419,2,1,0,0,0,0,0,0,0,64,2,0,Group Stage:  Decider (A)
542199,233410,grubinho,14419,2,0,0,0,0,0,0,0,0,29,0,0,Group Stage:  Decider (A)
542199,233410,Flickless,14419,4,1,0,0,0,0,0,0,0,61,2,0,Group Stage:  Decider (A)
542199,233410,ara,14419,1,5,1,0,0,0,0,0,0,74,1,2,Group Stage:  Decider (A)
542199,233410,westside,14419,2,1,0,0,0,0,0,0,0,39,0,0,Group Stage:  Decider (A)
542199,233410,NoMan,13581,3,1,1,0,0,0,0,0,0,62,1,0,Group Stage:  Decider (A)
542199,233410,coconut,13581,2,0,0,0,0,0,0,0,0,30,0,0,Group Stage:  Decider (A)
542199,233410,Rarga,13581,2,2,0,0,0,0,0,0,0,48,0,0,Group Stage:  Decider (A)
542199,233410,Viva,13581,1,2,0,0,0,0,0,0,0,65,3,0,Group Stage:  Decider (A)
542199,233410,happywei,13581,0,2,0,0,0,0,0,0,0,38,0,0,Group Stage:  Decider (A)
542215,233454,stax,14,2,1,0,0,0,0,0,0,0,30,6,0,Group Stage:  Decider (D)
542215,233454,BuZz,14,2,1,0,0,0,0,0,0,0,43,0,0,Group Stage:  Decider (D)
542215,233454,Meteor,14,3,1,0,0,0,0,0,0,0,56,0,0,Group Stage:  Decider (D)
542215,233454,iZu,14,4,2,0,0,0,0,1,0,0,67,1,0,Group Stage:  Decider (D)
542215,233454,DH,14,1,0,0,0,0,0,0,0,0,30,1,1,Group Stage:  Decider (D)
542215,233454,valyn,11058,4,2,1,0,0,0,0,0,0,71,2,0,Group Stage:  Decider (D)
542215,233454,jawgemo,11058,7,2,0,0,0,0,0,0,0,49,0,1,Group Stage:  Decider (D)
542215,233454,JonahP,11058,0,1,0,0,1,0,0,0,0,33,1,1,Group Stage:  Decider (D)
542215,233454,leaf,11058,4,0,1,0,1,1,0,0,0,70,1,0,Group Stage:  Decider (D)
542215,233454,trent,11058,1,0,0,0,0,0,0,0,0,45,2,1,Group Stage:  Decider (D)
542215,233455,stax,14,1,2,0,0,0,0,1,0,0,52,7,0,Group Stage:  Decider (D)
542215,233455,BuZz,14,1,0,0,0,0,0,0,0,0,33,0,0,Group Stage:  Decider (D)
542215,233455,Meteor,14,3,0,0,0,1,0,0,0,0,53,1,0,Group Stage:  Decider (D)
542215,233455,iZu,14,2,1,0,0,0,0,0,0,0,35,0,0,Group Stage:  Decider (D)
542215,233455,DH,14,2,0,0,0,0,0,0,0,0,48,0,0,Group Stage:  Decider (D)
542215,233455,valyn,11058,2,0,0,0,0,0,0,0,0,64,1,0,Group Stage:  Decider (D)
542215,233455,jawgemo,11058,5,1,0,0,0,0,0,0,0,55,1,1,Group Stage:  Decider (D)
542215,233455,JonahP,11058,2,0,0,0,0,0,0,0,0,42,2,0,Group Stage:  Decider (D)
542215,233455,leaf,11058,3,3,0,0,0,0,0,0,0,63,0,1,Group Stage:  Decider (D)
542215,233455,trent,11058,6,1,0,0,1,0,0,0,0,59,4,2,Group Stage:  Decider (D)
542204,233424,cortezia,7386,2,2,0,0,0,0,0,0,0,57,2,0,Group Stage:  Decider (B)
542204,233424,artzin,7386,3,2,0,1,1,0,0,0,0,93,2,2,Group Stage:  Decider (B)
542204,233424,aspas,7386,5,1,0,0,1,0,0,0,0,50,2,0,Group Stage:  Decider (B)
542204,233424,xenom,7386,1,1,0,0,0,0,0,0,0,41,1,0,Group Stage:  Decider (B)
542204,233424,Verno,7386,1,1,0,0,0,0,0,0,0,42,5,0,Group Stage:  Decider (B)
542204,233424,crazyguy,878,0,0,0,0,0,0,0,0,0,33,0,0,Group Stage:  Decider (B)
542204,233424,Kushy,878,3,0,0,0,0,0,0,0,0,47,3,1,Group Stage:  Decider (B)
542204,233424,xffero,878,0,0,0,0,0,0,0,0,0,39,1,1,Group Stage:  Decider (B)
542204,233424,Monyet,878,2,1,0,0,1,0,0,0,0,64,0,1,Group Stage:  Decider (B)
542204,233424,Jemkin,878,1,0,0,0,0,0,0,0,0,28,0,0,Group Stage:  Decider (B)
542204,233425,cortezia,7386,4,0,0,0,0,0,0,0,0,49,0,0,Group Stage:  Decider (B)
542204,233425,artzin,7386,1,0,0,0,0,0,0,0,0,39,1,0,Group Stage:  Decider (B)
542204,233425,aspas,7386,2,0,2,0,0,0,0,0,0,78,0,2,Group Stage:  Decider (B)
542204,233425,xenom,7386,3,1,0,0,1,1,0,0,0,50,1,2,Group Stage:  Decider (B)
542204,233425,Verno,7386,1,1,0,0,0,0,0,0,0,53,4,2,Group Stage:  Decider (B)
542204,233425,crazyguy,878,1,0,0,0,0,0,0,0,0,42,1,1,Group Stage:  Decider (B)
542204,233425,Kushy,878,1,0,0,0,0,0,0,0,0,17,5,0,Group Stage:  Decider (B)
542204,233425,xffero,878,2,1,0,0,0,0,0,0,0,63,0,0,Group Stage:  Decider (B)
542204,233425,Monyet,878,1,0,0,0,0,0,0,0,0,40,4,0,Group Stage:  Decider (B)
542204,233425,Jemkin,878,1,1,2,0,0,0,1,0,0,73,0,0,Group Stage:  Decider (B)
542265,233460,Jinggg,624,2,2,0,0,0,0,0,0,0,59,0,0,Playoffs:  Upper Quarterfinals
542265,233460,f0rsakeN,624,2,0,1,0,0,0,0,0,0,42,1,0,Playoffs:  Upper Quarterfinals
542265,233460,d4v41,624,2,1,0,0,1,0,0,0,0,65,1,1,Playoffs:  Upper Quarterfinals
542265,233460,PatMen,624,4,1,0,0,0,0,0,0,0,42,7,1,Playoffs:  Upper Quarterfinals
542265,233460,something,624,3,2,0,0,0,0,0,0,0,52,0,0,Playoffs:  Upper Quarterfinals
542265,233460,valyn,11058,1,2,0,0,0,0,0,0,0,48,1,0,Playoffs:  Upper Quarterfinals
542265,233460,jawgemo,11058,3,3,0,0,0,1,0,0,0,58,0,2,Playoffs:  Upper Quarterfinals
542265,233460,JonahP,11058,2,1,1,0,0,0,0,0,0,55,1,0,Playoffs:  Upper Quarterfinals
542265,233460,leaf,11058,3,1,1,0,0,0,0,0,0,58,0,0,Playoffs:  Upper Quarterfinals
542265,233460,trent,11058,1,0,0,0,1,0,0,0,0,24,5,0,Playoffs:  Upper Quarterfinals
542265,233461,Jinggg,624,3,1,0,0,0,0,0,0,0,48,0,2,Playoffs:  Upper Quarterfinals
542265,233461,f0rsakeN,624,1,2,1,0,0,0,0,0,0,39,1,0,Playoffs:  Upper Quarterfinals
542265,233461,d4v41,624,2,0,1,0,0,0,0,0,0,36,0,0,Playoffs:  Upper Quarterfinals
542265,233461,PatMen,624,4,2,0,0,0,0,0,0,0,47,8,0,Playoffs:  Upper Quarterfinals
542265,233461,something,624,5,2,1,0,0,0,1,0,0,55,1,0,Playoffs:  Upper Quarterfinals
542265,233461,valyn,11058,2,0,0,0,0,0,0,0,0,34,0,1,Playoffs:  Upper Quarterfinals
542265,233461,jawgemo,11058,1,2,0,0,2,0,0,0,0,30,1,1,Playoffs:  Upper Quarterfinals
542265,233461,JonahP,11058,4,3,0,0,0,0,0,0,0,55,2,1,Playoffs:  Upper Quarterfinals
542265,233461,leaf,11058,4,2,0,0,1,0,0,0,0,53,1,0,Playoffs:  Upper Quarterfinals
542265,233461,trent,11058,3,3,0,0,0,1,0,0,0,51,5,1,Playoffs:  Upper Quarterfinals
542265,233462,Jinggg,624,1,3,0,0,0,0,0,0,0,43,1,0,Playoffs:  Upper Quarterfinals
542265,233462,f0rsakeN,624,1,3,2,0,0,1,0,0,0,78,4,1,Playoffs:  Upper Quarterfinals
542265,233462,d4v41,624,5,0,0,0,0,0,0,0,0,54,0,0,Playoffs:  Upper Quarterfinals
542265,233462,PatMen,624,1,1,0,0,1,0,0,0,0,28,5,1,Playoffs:  Upper Quarterfinals
542265,233462,something,624,4,0,1,0,0,0,0,0,0,64,0,0,Playoffs:  Upper Quarterfinals
542265,233462,valyn,11058,3,0,0,0,0,0,0,0,0,44,1,0,Playoffs:  Upper Quarterfinals
542265,233462,jawgemo,11058,4,0,0,0,0,0,0,0,0,41,2,0,Playoffs:  Upper Quarterfinals
542265,233462,JonahP,11058,4,0,0,0,0,0,0,0,0,39,0,0,Playoffs:  Upper Quarterfinals
542265,233462,leaf,11058,8,1,1,0,0,0,0,0,0,116,1,0,Playoffs:  Upper Quarterfinals
542265,233462,trent,11058,1,1,0,0,0,1,0,0,0,44,6,2,Playoffs:  Upper Quarterfinals
542264,233457,crashies,2593,5,0,0,0,1,0,0,0,0,55,4,0,Playoffs:  Upper Quarterfinals
542264,233457,Boaster,2593,2,1,0,0,0,0,0,0,0,24,4,0,Playoffs:  Upper Quarterfinals
542264,233457,Chronicle,2593,1,0,0,0,0,0,0,0,0,40,2,0,Playoffs:  Upper Quarterfinals
542264,233457,kaajak,2593,2,2,1,0,0,0,0,0,0,66,0,1,Playoffs:  Upper Quarterfinals
542264,233457,Alfajer,2593,2,2,2,0,0,0,1,0,0,82,2,0,Playoffs:  Upper Quarterfinals
542264,233457,free1ng,8185,3,0,0,0,0,0,0,0,0,38,0,0,Playoffs:  Upper Quarterfinals
542264,233457,MaKo,8185,4,1,0,0,0,1,0,0,0,61,2,1,Playoffs:  Upper Quarterfinals
542264,233457,BeYN,8185,3,0,0,0,1,1,0,0,0,65,9,0,Playoffs:  Upper Quarterfinals
542264,233457,HYUNMIN,8185,4,0,0,0,0,0,0,0,0,50,0,0,Playoffs:  Upper Quarterfinals
542264,233457,Flashback,8185,3,1,0,0,0,0,0,0,0,43,0,0,Playoffs:  Upper Quarterfinals
542264,233458,crashies,2593,2,0,0,0,0,0,0,0,0,32,4,0,Playoffs:  Upper Quarterfinals
542264,233458,Boaster,2593,1,1,0,0,0,0,0,0,0,33,2,0,Playoffs:  Upper Quarterfinals
542264,233458,Chronicle,2593,1,2,1,0,0,0,0,0,0,69,0,0,Playoffs:  Upper Quarterfinals
542264,233458,kaajak,2593,2,2,0,0,0,0,0,0,0,60,0,0,Playoffs:  Upper Quarterfinals
542264,233458,Alfajer,2593,3,2,0,0,0,0,0,0,0,52,1,0,Playoffs:  Upper Quarterfinals
542264,233458,free1ng,8185,1,0,1,0,0,0,0,0,0,33,0,0,Playoffs:  Upper Quarterfinals
542264,233458,MaKo,8185,4,0,1,0,0,0,0,0,0,75,3,0,Playoffs:  Upper Quarterfinals
542264,233458,BeYN,8185,2,0,0,0,2,0,0,0,0,65,4,1,Playoffs:  Upper Quarterfinals
542264,233458,HYUNMIN,8185,3,1,0,0,0,0,0,0,0,51,0,0,Playoffs:  Upper Quarterfinals
542264,233458,Flashback,8185,3,1,0,0,0,0,0,0,0,77,0,0,Playoffs:  Upper Quarterfinals
542264,233459,crashies,2593,2,2,0,0,0,0,0,0,0,41,3,0,Playoffs:  Upper Quarterfinals
542264,233459,Boaster,2593,1,1,0,0,0,0,0,0,0,39,3,0,Playoffs:  Upper Quarterfinals
542264,233459,Chronicle,2593,2,0,0,0,0,0,0,0,0,44,2,0,Playoffs:  Upper Quarterfinals
542264,233459,kaajak,2593,3,0,1,0,1,0,0,0,0,49,1,3,Playoffs:  Upper Quarterfinals
542264,233459,Alfajer,2593,5,2,0,0,0,0,0,0,0,89,0,0,Playoffs:  Upper Quarterfinals
542264,233459,free1ng,8185,1,0,0,0,0,1,0,0,0,46,1,1,Playoffs:  Upper Quarterfinals
542264,233459,MaKo,8185,0,0,0,0,0,0,0,0,0,36,2,0,Playoffs:  Upper Quarterfinals
542264,233459,BeYN,8185,2,0,0,0,1,0,0,0,0,39,1,0,Playoffs:  Upper Quarterfinals
542264,233459,HYUNMIN,8185,4,0,0,0,0,0,0,0,0,42,0,0,Playoffs:  Upper Quarterfinals
